Theta: 1.570700
periodo,theta_Calc,theta_Anali
1.211900,-1.246415,-1.497540
1.212000,-1.246116,-1.497472
1.212100,-1.245816,-1.497405
1.212200,-1.245517,-1.497337
1.212300,-1.245217,-1.497270
1.212400,-1.244917,-1.497202
1.212500,-1.244617,-1.497135
1.212600,-1.244317,-1.497067
1.212700,-1.244017,-1.497000
1.212800,-1.243716,-1.496932
1.212900,-1.243416,-1.496864
1.213000,-1.243115,-1.496797
1.213100,-1.242814,-1.496729
1.213200,-1.242513,-1.496661
1.213300,-1.242212,-1.496593
1.213400,-1.241911,-1.496526
1.213500,-1.241610,-1.496458
1.213600,-1.241309,-1.496390
1.213700,-1.241007,-1.496322
1.213800,-1.240705,-1.496254
1.213900,-1.240404,-1.496186
1.214000,-1.240102,-1.496118
1.214100,-1.239800,-1.496050
1.214200,-1.239498,-1.495982
1.214300,-1.239195,-1.495914
1.214400,-1.238893,-1.495846
1.214500,-1.238591,-1.495778
1.214600,-1.238288,-1.495710
1.214700,-1.237985,-1.495642
1.214800,-1.237683,-1.495574
1.214900,-1.237380,-1.495505
1.215000,-1.237076,-1.495437
1.215100,-1.236773,-1.495369
1.215200,-1.236470,-1.495301
1.215300,-1.236167,-1.495232
1.215400,-1.235863,-1.495164
1.215500,-1.235559,-1.495096
1.215600,-1.235255,-1.495027
1.215700,-1.234952,-1.494959
1.215800,-1.234647,-1.494890
1.215900,-1.234343,-1.494822
1.216000,-1.234039,-1.494753
1.216100,-1.233735,-1.494685
1.216200,-1.233430,-1.494616
1.216300,-1.233125,-1.494548
1.216400,-1.232821,-1.494479
1.216500,-1.232516,-1.494410
1.216600,-1.232211,-1.494342
1.216700,-1.231906,-1.494273
1.216800,-1.231600,-1.494204
1.216900,-1.231295,-1.494135
1.217000,-1.230989,-1.494067
1.217100,-1.230684,-1.493998
1.217200,-1.230378,-1.493929
1.217300,-1.230072,-1.493860
1.217400,-1.229766,-1.493791
1.217500,-1.229460,-1.493722
1.217600,-1.229154,-1.493653
1.217700,-1.228848,-1.493584
1.217800,-1.228541,-1.493515
1.217900,-1.228234,-1.493446
1.218000,-1.227928,-1.493377
1.218100,-1.227621,-1.493308
1.218200,-1.227314,-1.493239
1.218300,-1.227007,-1.493170
1.218400,-1.226700,-1.493101
1.218500,-1.226392,-1.493032
1.218600,-1.226085,-1.492962
1.218700,-1.225777,-1.492893
1.218800,-1.225470,-1.492824
1.218900,-1.225162,-1.492755
1.219000,-1.224854,-1.492685
1.219100,-1.224546,-1.492616
1.219200,-1.224238,-1.492547
1.219300,-1.223930,-1.492477
1.219400,-1.223621,-1.492408
1.219500,-1.223313,-1.492338
1.219600,-1.223004,-1.492269
1.219700,-1.222695,-1.492199
1.219800,-1.222386,-1.492130
1.219900,-1.222077,-1.492060
1.220000,-1.221768,-1.491991
1.220100,-1.221459,-1.491921
1.220200,-1.221150,-1.491851
1.220300,-1.220840,-1.491782
1.220400,-1.220531,-1.491712
1.220500,-1.220221,-1.491642
1.220600,-1.219911,-1.491572
1.220700,-1.219601,-1.491503
1.220800,-1.219291,-1.491433
1.220900,-1.218981,-1.491363
1.221000,-1.218671,-1.491293
1.221100,-1.218360,-1.491223
1.221200,-1.218050,-1.491153
1.221300,-1.217739,-1.491083
1.221400,-1.217428,-1.491013
1.221500,-1.217117,-1.490943
1.221600,-1.216806,-1.490873
1.221700,-1.216495,-1.490803
1.221800,-1.216184,-1.490733
1.221900,-1.215873,-1.490663
1.222000,-1.215561,-1.490593
1.222100,-1.215249,-1.490523
1.222200,-1.214938,-1.490452
1.222300,-1.214626,-1.490382
1.222400,-1.214314,-1.490312
1.222500,-1.214002,-1.490242
1.222600,-1.213690,-1.490171
1.222700,-1.213377,-1.490101
1.222800,-1.213065,-1.490031
1.222900,-1.212752,-1.489960
1.223000,-1.212439,-1.489890
1.223100,-1.212127,-1.489820
1.223200,-1.211814,-1.489749
1.223300,-1.211501,-1.489679
1.223400,-1.211187,-1.489608
1.223500,-1.210874,-1.489537
1.223600,-1.210561,-1.489467
1.223700,-1.210247,-1.489396
1.223800,-1.209934,-1.489326
1.223900,-1.209620,-1.489255
1.224000,-1.209306,-1.489184
1.224100,-1.208992,-1.489114
1.224200,-1.208678,-1.489043
1.224300,-1.208364,-1.488972
1.224400,-1.208049,-1.488901
1.224500,-1.207735,-1.488831
1.224600,-1.207420,-1.488760
1.224700,-1.207105,-1.488689
1.224800,-1.206791,-1.488618
1.224900,-1.206476,-1.488547
1.225000,-1.206161,-1.488476
1.225100,-1.205845,-1.488405
1.225200,-1.205530,-1.488334
1.225300,-1.205215,-1.488263
1.225400,-1.204899,-1.488192
1.225500,-1.204584,-1.488121
1.225600,-1.204268,-1.488050
1.225700,-1.203952,-1.487979
1.225800,-1.203636,-1.487907
1.225900,-1.203320,-1.487836
1.226000,-1.203003,-1.487765
1.226100,-1.202687,-1.487694
1.226200,-1.202371,-1.487623
1.226300,-1.202054,-1.487551
1.226400,-1.201737,-1.487480
1.226500,-1.201420,-1.487409
1.226600,-1.201104,-1.487337
1.226700,-1.200786,-1.487266
1.226800,-1.200469,-1.487194
1.226900,-1.200152,-1.487123
1.227000,-1.199835,-1.487051
1.227100,-1.199517,-1.486980
1.227200,-1.199199,-1.486908
1.227300,-1.198882,-1.486837
1.227400,-1.198564,-1.486765
1.227500,-1.198246,-1.486694
1.227600,-1.197927,-1.486622
1.227700,-1.197609,-1.486550
1.227800,-1.197291,-1.486479
1.227900,-1.196972,-1.486407
1.228000,-1.196654,-1.486335
1.228100,-1.196335,-1.486263
1.228200,-1.196016,-1.486191
1.228300,-1.195697,-1.486120
1.228400,-1.195378,-1.486048
1.228500,-1.195059,-1.485976
1.228600,-1.194740,-1.485904
1.228700,-1.194420,-1.485832
1.228800,-1.194101,-1.485760
1.228900,-1.193781,-1.485688
1.229000,-1.193461,-1.485616
1.229100,-1.193141,-1.485544
1.229200,-1.192821,-1.485472
1.229300,-1.192501,-1.485400
1.229400,-1.192181,-1.485328
1.229500,-1.191861,-1.485256
1.229600,-1.191540,-1.485183
1.229700,-1.191220,-1.485111
1.229800,-1.190899,-1.485039
1.229900,-1.190578,-1.484967
1.230000,-1.190257,-1.484894
1.230100,-1.189936,-1.484822
1.230200,-1.189615,-1.484750
1.230300,-1.189294,-1.484677
1.230400,-1.188972,-1.484605
1.230500,-1.188651,-1.484532
1.230600,-1.188329,-1.484460
1.230700,-1.188007,-1.484388
1.230800,-1.187685,-1.484315
1.230900,-1.187363,-1.484243
1.231000,-1.187041,-1.484170
1.231100,-1.186719,-1.484097
1.231200,-1.186397,-1.484025
1.231300,-1.186074,-1.483952
1.231400,-1.185752,-1.483879
1.231500,-1.185429,-1.483807
1.231600,-1.185106,-1.483734
1.231700,-1.184783,-1.483661
1.231800,-1.184460,-1.483589
1.231900,-1.184137,-1.483516
1.232000,-1.183814,-1.483443
1.232100,-1.183490,-1.483370
1.232200,-1.183167,-1.483297
1.232300,-1.182843,-1.483224
1.232400,-1.182519,-1.483151
1.232500,-1.182196,-1.483078
1.232600,-1.181872,-1.483005
1.232700,-1.181548,-1.482932
1.232800,-1.181223,-1.482859
1.232900,-1.180899,-1.482786
1.233000,-1.180575,-1.482713
1.233100,-1.180250,-1.482640
1.233200,-1.179925,-1.482567
1.233300,-1.179601,-1.482494
1.233400,-1.179276,-1.482421
1.233500,-1.178951,-1.482347
1.233600,-1.178626,-1.482274
1.233700,-1.178300,-1.482201
1.233800,-1.177975,-1.482128
1.233900,-1.177649,-1.482054
1.234000,-1.177324,-1.481981
1.234100,-1.176998,-1.481908
1.234200,-1.176672,-1.481834
1.234300,-1.176346,-1.481761
1.234400,-1.176020,-1.481687
1.234500,-1.175694,-1.481614
1.234600,-1.175368,-1.481540
1.234700,-1.175042,-1.481467
1.234800,-1.174715,-1.481393
1.234900,-1.174388,-1.481320
1.235000,-1.174062,-1.481246
1.235100,-1.173735,-1.481172
1.235200,-1.173408,-1.481099
1.235300,-1.173081,-1.481025
1.235400,-1.172754,-1.480951
1.235500,-1.172426,-1.480877
1.235600,-1.172099,-1.480804
1.235700,-1.171771,-1.480730
1.235800,-1.171444,-1.480656
1.235900,-1.171116,-1.480582
1.236000,-1.170788,-1.480508
1.236100,-1.170460,-1.480434
1.236200,-1.170132,-1.480360
1.236300,-1.169804,-1.480286
1.236400,-1.169475,-1.480213
1.236500,-1.169147,-1.480138
1.236600,-1.168818,-1.480064
1.236700,-1.168489,-1.479990
1.236800,-1.168161,-1.479916
1.236900,-1.167832,-1.479842
1.237000,-1.167503,-1.479768
1.237100,-1.167173,-1.479694
1.237200,-1.166844,-1.479620
1.237300,-1.166515,-1.479545
1.237400,-1.166185,-1.479471
1.237500,-1.165856,-1.479397
1.237600,-1.165526,-1.479323
1.237700,-1.165196,-1.479248
1.237800,-1.164866,-1.479174
1.237900,-1.164536,-1.479100
1.238000,-1.164206,-1.479025
1.238100,-1.163876,-1.478951
1.238200,-1.163545,-1.478876
1.238300,-1.163215,-1.478802
1.238400,-1.162884,-1.478727
1.238500,-1.162553,-1.478653
1.238600,-1.162222,-1.478578
1.238700,-1.161891,-1.478504
1.238800,-1.161560,-1.478429
1.238900,-1.161229,-1.478354
1.239000,-1.160898,-1.478280
1.239100,-1.160566,-1.478205
1.239200,-1.160235,-1.478130
1.239300,-1.159903,-1.478055
1.239400,-1.159571,-1.477981
1.239500,-1.159239,-1.477906
1.239600,-1.158907,-1.477831
1.239700,-1.158575,-1.477756
1.239800,-1.158243,-1.477681
1.239900,-1.157911,-1.477606
1.240000,-1.157578,-1.477531
1.240100,-1.157246,-1.477456
1.240200,-1.156913,-1.477381
1.240300,-1.156580,-1.477306
1.240400,-1.156247,-1.477231
1.240500,-1.155914,-1.477156
1.240600,-1.155581,-1.477081
1.240700,-1.155248,-1.477006
1.240800,-1.154914,-1.476931
1.240900,-1.154581,-1.476856
1.241000,-1.154247,-1.476781
1.241100,-1.153914,-1.476705
1.241200,-1.153580,-1.476630
1.241300,-1.153246,-1.476555
1.241400,-1.152912,-1.476480
1.241500,-1.152578,-1.476404
1.241600,-1.152243,-1.476329
1.241700,-1.151909,-1.476254
1.241800,-1.151575,-1.476178
1.241900,-1.151240,-1.476103
1.242000,-1.150905,-1.476027
1.242100,-1.150570,-1.475952
1.242200,-1.150235,-1.475876
1.242300,-1.149900,-1.475801
1.242400,-1.149565,-1.475725
1.242500,-1.149230,-1.475650
1.242600,-1.148894,-1.475574
1.242700,-1.148559,-1.475498
1.242800,-1.148223,-1.475423
1.242900,-1.147888,-1.475347
1.243000,-1.147552,-1.475271
1.243100,-1.147216,-1.475196
1.243200,-1.146880,-1.475120
1.243300,-1.146543,-1.475044
1.243400,-1.146207,-1.474968
1.243500,-1.145871,-1.474892
1.243600,-1.145534,-1.474816
1.243700,-1.145198,-1.474741
1.243800,-1.144861,-1.474665
1.243900,-1.144524,-1.474589
1.244000,-1.144187,-1.474513
1.244100,-1.143850,-1.474437
1.244200,-1.143513,-1.474361
1.244300,-1.143175,-1.474285
1.244400,-1.142838,-1.474208
1.244500,-1.142500,-1.474132
1.244600,-1.142163,-1.474056
1.244700,-1.141825,-1.473980
1.244800,-1.141487,-1.473904
1.244900,-1.141149,-1.473828
1.245000,-1.140811,-1.473751
1.245100,-1.140473,-1.473675
1.245200,-1.140134,-1.473599
1.245300,-1.139796,-1.473523
1.245400,-1.139457,-1.473446
1.245500,-1.139119,-1.473370
1.245600,-1.138780,-1.473293
1.245700,-1.138441,-1.473217
1.245800,-1.138102,-1.473141
1.245900,-1.137763,-1.473064
1.246000,-1.137424,-1.472988
1.246100,-1.137085,-1.472911
1.246200,-1.136745,-1.472835
1.246300,-1.136406,-1.472758
1.246400,-1.136066,-1.472681
1.246500,-1.135726,-1.472605
1.246600,-1.135386,-1.472528
1.246700,-1.135046,-1.472451
1.246800,-1.134706,-1.472375
1.246900,-1.134366,-1.472298
1.247000,-1.134026,-1.472221
1.247100,-1.133685,-1.472144
1.247200,-1.133345,-1.472068
1.247300,-1.133004,-1.471991
1.247400,-1.132663,-1.471914
1.247500,-1.132322,-1.471837
1.247600,-1.131981,-1.471760
1.247700,-1.131640,-1.471683
1.247800,-1.131299,-1.471606
1.247900,-1.130958,-1.471529
1.248000,-1.130616,-1.471452
1.248100,-1.130275,-1.471375
1.248200,-1.129933,-1.471298
1.248300,-1.129591,-1.471221
1.248400,-1.129249,-1.471144
1.248500,-1.128907,-1.471067
1.248600,-1.128565,-1.470990
1.248700,-1.128223,-1.470912
1.248800,-1.127881,-1.470835
1.248900,-1.127538,-1.470758
1.249000,-1.127196,-1.470681
1.249100,-1.126853,-1.470603
1.249200,-1.126510,-1.470526
1.249300,-1.126167,-1.470449
1.249400,-1.125824,-1.470371
1.249500,-1.125481,-1.470294
1.249600,-1.125138,-1.470217
1.249700,-1.124795,-1.470139
1.249800,-1.124451,-1.470062
1.249900,-1.124108,-1.469984
1.250000,-1.123764,-1.469907
1.250100,-1.123420,-1.469829
1.250200,-1.123076,-1.469751
1.250300,-1.122732,-1.469674
1.250400,-1.122388,-1.469596
1.250500,-1.122044,-1.469519
1.250600,-1.121700,-1.469441
1.250700,-1.121355,-1.469363
1.250800,-1.121011,-1.469285
1.250900,-1.120666,-1.469208
1.251000,-1.120321,-1.469130
1.251100,-1.119976,-1.469052
1.251200,-1.119632,-1.468974
1.251300,-1.119286,-1.468896
1.251400,-1.118941,-1.468818
1.251500,-1.118596,-1.468740
1.251600,-1.118251,-1.468663
1.251700,-1.117905,-1.468585
1.251800,-1.117559,-1.468507
1.251900,-1.117214,-1.468429
1.252000,-1.116868,-1.468351
1.252100,-1.116522,-1.468272
1.252200,-1.116176,-1.468194
1.252300,-1.115830,-1.468116
1.252400,-1.115483,-1.468038
1.252500,-1.115137,-1.467960
1.252600,-1.114790,-1.467882
1.252700,-1.114444,-1.467803
1.252800,-1.114097,-1.467725
1.252900,-1.113750,-1.467647
1.253000,-1.113403,-1.467569
1.253100,-1.113056,-1.467490
1.253200,-1.112709,-1.467412
1.253300,-1.112362,-1.467334
1.253400,-1.112014,-1.467255
1.253500,-1.111667,-1.467177
1.253600,-1.111319,-1.467098
1.253700,-1.110971,-1.467020
1.253800,-1.110624,-1.466941
1.253900,-1.110276,-1.466863
1.254000,-1.109928,-1.466784
1.254100,-1.109580,-1.466706
1.254200,-1.109231,-1.466627
1.254300,-1.108883,-1.466548
1.254400,-1.108534,-1.466470
1.254500,-1.108186,-1.466391
1.254600,-1.107837,-1.466312
1.254700,-1.107488,-1.466234
1.254800,-1.107139,-1.466155
1.254900,-1.106790,-1.466076
1.255000,-1.106441,-1.465997
1.255100,-1.106092,-1.465918
1.255200,-1.105743,-1.465840
1.255300,-1.105393,-1.465761
1.255400,-1.105044,-1.465682
1.255500,-1.104694,-1.465603
1.255600,-1.104344,-1.465524
1.255700,-1.103994,-1.465445
1.255800,-1.103644,-1.465366
1.255900,-1.103294,-1.465287
1.256000,-1.102944,-1.465208
1.256100,-1.102594,-1.465129
1.256200,-1.102243,-1.465050
1.256300,-1.101893,-1.464970
1.256400,-1.101542,-1.464891
1.256500,-1.101191,-1.464812
1.256600,-1.100841,-1.464733
1.256700,-1.100490,-1.464654
1.256800,-1.100139,-1.464574
1.256900,-1.099787,-1.464495
1.257000,-1.099436,-1.464416
1.257100,-1.099085,-1.464336
1.257200,-1.098733,-1.464257
1.257300,-1.098382,-1.464178
1.257400,-1.098030,-1.464098
1.257500,-1.097678,-1.464019
1.257600,-1.097326,-1.463939
1.257700,-1.096974,-1.463860
1.257800,-1.096622,-1.463780
1.257900,-1.096270,-1.463701
1.258000,-1.095917,-1.463621
1.258100,-1.095565,-1.463541
1.258200,-1.095212,-1.463462
1.258300,-1.094859,-1.463382
1.258400,-1.094507,-1.463303
1.258500,-1.094154,-1.463223
1.258600,-1.093801,-1.463143
1.258700,-1.093448,-1.463063
1.258800,-1.093094,-1.462984
1.258900,-1.092741,-1.462904
1.259000,-1.092388,-1.462824
1.259100,-1.092034,-1.462744
1.259200,-1.091680,-1.462664
1.259300,-1.091327,-1.462584
1.259400,-1.090973,-1.462504
1.259500,-1.090619,-1.462424
1.259600,-1.090265,-1.462344
1.259700,-1.089911,-1.462264
1.259800,-1.089556,-1.462184
1.259900,-1.089202,-1.462104
1.260000,-1.088847,-1.462024
1.260100,-1.088493,-1.461944
1.260200,-1.088138,-1.461864
1.260300,-1.087783,-1.461784
1.260400,-1.087428,-1.461704
1.260500,-1.087073,-1.461623
1.260600,-1.086718,-1.461543
1.260700,-1.086363,-1.461463
1.260800,-1.086007,-1.461383
1.260900,-1.085652,-1.461302
1.261000,-1.085296,-1.461222
1.261100,-1.084941,-1.461142
1.261200,-1.084585,-1.461061
1.261300,-1.084229,-1.460981
1.261400,-1.083873,-1.460900
1.261500,-1.083517,-1.460820
1.261600,-1.083161,-1.460740
1.261700,-1.082804,-1.460659
1.261800,-1.082448,-1.460578
1.261900,-1.082091,-1.460498
1.262000,-1.081735,-1.460417
1.262100,-1.081378,-1.460337
1.262200,-1.081021,-1.460256
1.262300,-1.080664,-1.460175
1.262400,-1.080307,-1.460095
1.262500,-1.079950,-1.460014
1.262600,-1.079593,-1.459933
1.262700,-1.079235,-1.459853
1.262800,-1.078878,-1.459772
1.262900,-1.078520,-1.459691
1.263000,-1.078162,-1.459610
1.263100,-1.077805,-1.459529
1.263200,-1.077447,-1.459448
1.263300,-1.077089,-1.459367
1.263400,-1.076731,-1.459286
1.263500,-1.076372,-1.459206
1.263600,-1.076014,-1.459125
1.263700,-1.075656,-1.459044
1.263800,-1.075297,-1.458962
1.263900,-1.074938,-1.458881
1.264000,-1.074580,-1.458800
1.264100,-1.074221,-1.458719
1.264200,-1.073862,-1.458638
1.264300,-1.073503,-1.458557
1.264400,-1.073144,-1.458476
1.264500,-1.072784,-1.458394
1.264600,-1.072425,-1.458313
1.264700,-1.072065,-1.458232
1.264800,-1.071706,-1.458151
1.264900,-1.071346,-1.458069
1.265000,-1.070986,-1.457988
1.265100,-1.070626,-1.457907
1.265200,-1.070266,-1.457825
1.265300,-1.069906,-1.457744
1.265400,-1.069546,-1.457662
1.265500,-1.069186,-1.457581
1.265600,-1.068825,-1.457499
1.265700,-1.068465,-1.457418
1.265800,-1.068104,-1.457336
1.265900,-1.067743,-1.457255
1.266000,-1.067382,-1.457173
1.266100,-1.067021,-1.457092
1.266200,-1.066660,-1.457010
1.266300,-1.066299,-1.456928
1.266400,-1.065938,-1.456847
1.266500,-1.065577,-1.456765
1.266600,-1.065215,-1.456683
1.266700,-1.064853,-1.456601
1.266800,-1.064492,-1.456520
1.266900,-1.064130,-1.456438
1.267000,-1.063768,-1.456356
1.267100,-1.063406,-1.456274
1.267200,-1.063044,-1.456192
1.267300,-1.062682,-1.456110
1.267400,-1.062319,-1.456028
1.267500,-1.061957,-1.455946
1.267600,-1.061594,-1.455864
1.267700,-1.061232,-1.455782
1.267800,-1.060869,-1.455700
1.267900,-1.060506,-1.455618
1.268000,-1.060143,-1.455536
1.268100,-1.059780,-1.455454
1.268200,-1.059417,-1.455372
1.268300,-1.059054,-1.455290
1.268400,-1.058691,-1.455208
1.268500,-1.058327,-1.455125
1.268600,-1.057963,-1.455043
1.268700,-1.057600,-1.454961
1.268800,-1.057236,-1.454879
1.268900,-1.056872,-1.454796
1.269000,-1.056508,-1.454714
1.269100,-1.056144,-1.454632
1.269200,-1.055780,-1.454549
1.269300,-1.055416,-1.454467
1.269400,-1.055051,-1.454384
1.269500,-1.054687,-1.454302
1.269600,-1.054322,-1.454219
1.269700,-1.053957,-1.454137
1.269800,-1.053593,-1.454054
1.269900,-1.053228,-1.453972
1.270000,-1.052863,-1.453889
1.270100,-1.052497,-1.453807
1.270200,-1.052132,-1.453724
1.270300,-1.051767,-1.453641
1.270400,-1.051402,-1.453559
1.270500,-1.051036,-1.453476
1.270600,-1.050670,-1.453393
1.270700,-1.050305,-1.453310
1.270800,-1.049939,-1.453228
1.270900,-1.049573,-1.453145
1.271000,-1.049207,-1.453062
1.271100,-1.048841,-1.452979
1.271200,-1.048474,-1.452896
1.271300,-1.048108,-1.452813
1.271400,-1.047742,-1.452730
1.271500,-1.047375,-1.452647
1.271600,-1.047008,-1.452564
1.271700,-1.046642,-1.452481
1.271800,-1.046275,-1.452398
1.271900,-1.045908,-1.452315
1.272000,-1.045541,-1.452232
1.272100,-1.045173,-1.452149
1.272200,-1.044806,-1.452066
1.272300,-1.044439,-1.451983
1.272400,-1.044071,-1.451900
1.272500,-1.043704,-1.451816
1.272600,-1.043336,-1.451733
1.272700,-1.042968,-1.451650
1.272800,-1.042600,-1.451567
1.272900,-1.042232,-1.451483
1.273000,-1.041864,-1.451400
1.273100,-1.041496,-1.451317
1.273200,-1.041128,-1.451233
1.273300,-1.040759,-1.451150
1.273400,-1.040391,-1.451066
1.273500,-1.040022,-1.450983
1.273600,-1.039653,-1.450900
1.273700,-1.039285,-1.450816
1.273800,-1.038916,-1.450733
1.273900,-1.038547,-1.450649
1.274000,-1.038178,-1.450565
1.274100,-1.037808,-1.450482
1.274200,-1.037439,-1.450398
1.274300,-1.037070,-1.450315
1.274400,-1.036700,-1.450231
1.274500,-1.036330,-1.450147
1.274600,-1.035961,-1.450063
1.274700,-1.035591,-1.449980
1.274800,-1.035221,-1.449896
1.274900,-1.034851,-1.449812
1.275000,-1.034481,-1.449728
1.275100,-1.034110,-1.449644
1.275200,-1.033740,-1.449561
1.275300,-1.033370,-1.449477
1.275400,-1.032999,-1.449393
1.275500,-1.032629,-1.449309
1.275600,-1.032258,-1.449225
1.275700,-1.031887,-1.449141
1.275800,-1.031516,-1.449057
1.275900,-1.031145,-1.448973
1.276000,-1.030774,-1.448889
1.276100,-1.030403,-1.448805
1.276200,-1.030031,-1.448720
1.276300,-1.029660,-1.448636
1.276400,-1.029288,-1.448552
1.276500,-1.028916,-1.448468
1.276600,-1.028545,-1.448384
1.276700,-1.028173,-1.448300
1.276800,-1.027801,-1.448215
1.276900,-1.027429,-1.448131
1.277000,-1.027057,-1.448047
1.277100,-1.026684,-1.447962
1.277200,-1.026312,-1.447878
1.277300,-1.025940,-1.447794
1.277400,-1.025567,-1.447709
1.277500,-1.025194,-1.447625
1.277600,-1.024822,-1.447540
1.277700,-1.024449,-1.447456
1.277800,-1.024076,-1.447371
1.277900,-1.023703,-1.447287
1.278000,-1.023330,-1.447202
1.278100,-1.022956,-1.447118
1.278200,-1.022583,-1.447033
1.278300,-1.022209,-1.446948
1.278400,-1.021836,-1.446864
1.278500,-1.021462,-1.446779
1.278600,-1.021088,-1.446694
1.278700,-1.020715,-1.446610
1.278800,-1.020341,-1.446525
1.278900,-1.019966,-1.446440
1.279000,-1.019592,-1.446355
1.279100,-1.019218,-1.446270
1.279200,-1.018844,-1.446186
1.279300,-1.018469,-1.446101
1.279400,-1.018095,-1.446016
1.279500,-1.017720,-1.445931
1.279600,-1.017345,-1.445846
1.279700,-1.016970,-1.445761
1.279800,-1.016595,-1.445676
1.279900,-1.016220,-1.445591
1.280000,-1.015845,-1.445506
1.280100,-1.015470,-1.445421
1.280200,-1.015094,-1.445336
1.280300,-1.014719,-1.445251
1.280400,-1.014343,-1.445165
1.280500,-1.013968,-1.445080
1.280600,-1.013592,-1.444995
1.280700,-1.013216,-1.444910
1.280800,-1.012840,-1.444825
1.280900,-1.012464,-1.444739
1.281000,-1.012088,-1.444654
1.281100,-1.011712,-1.444569
1.281200,-1.011335,-1.444483
1.281300,-1.010959,-1.444398
1.281400,-1.010582,-1.444313
1.281500,-1.010206,-1.444227
1.281600,-1.009829,-1.444142
1.281700,-1.009452,-1.444056
1.281800,-1.009075,-1.443971
1.281900,-1.008698,-1.443885
1.282000,-1.008321,-1.443800
1.282100,-1.007944,-1.443714
1.282200,-1.007566,-1.443629
1.282300,-1.007189,-1.443543
1.282400,-1.006811,-1.443457
1.282500,-1.006434,-1.443372
1.282600,-1.006056,-1.443286
1.282700,-1.005678,-1.443200
1.282800,-1.005300,-1.443115
1.282900,-1.004922,-1.443029
1.283000,-1.004544,-1.442943
1.283100,-1.004166,-1.442857
1.283200,-1.003787,-1.442772
1.283300,-1.003409,-1.442686
1.283400,-1.003030,-1.442600
1.283500,-1.002652,-1.442514
1.283600,-1.002273,-1.442428
1.283700,-1.001894,-1.442342
1.283800,-1.001515,-1.442256
1.283900,-1.001136,-1.442170
1.284000,-1.000757,-1.442084
1.284100,-1.000378,-1.441998
1.284200,-0.999999,-1.441912
1.284300,-0.999619,-1.441826
1.284400,-0.999240,-1.441740
1.284500,-0.998860,-1.441654
1.284600,-0.998480,-1.441567
1.284700,-0.998100,-1.441481
1.284800,-0.997721,-1.441395
1.284900,-0.997341,-1.441309
